birthday,education;classes;description,education;classes;from;id,education;classes;from;name,education;classes;id,education;classes;name,education;classes;with;id,education;classes;with;name,education;concentration;id,education;concentration;name,education;degree;id,education;degree;name,education;school;id,education;school;name,education;type,education;with;id,education;with;name,education;year;id,education;year;name,first_name,gender,hometown;id,hometown;name,id,languages;id,languages;name,last_name,locale,location,location;id,location;name,middle_name,name,political,religion,work;description,work;employer;id,work;employer;name,work;end_date,work;from;id,work;from;name,work;location;id,work;location;name,work;position;id,work;position;name,work;projects;description,work;projects;end_date,work;projects;from;id,work;projects;from;name,work;projects;id,work;projects;name,work;projects;start_date,work;projects;with;id,work;projects;with;name,work;start_date,work;with;id,work;with;name
974.0,,,,,,,,159.0,156.0,2.0,2.0,962.0,924.0,2.0,,,2.0,2.0,236.0,0.0,2624.0,2615.0,21268.0,,,1865.0,1.0,,234.0,234.0,,21088.0,,,,14863.0,14295.0,62.0,,,2059.0,2027.0,481.0,468.0,,,,,,,,,,41.0,,
349.0,,,,,,,,,,,,12568.0,11869.0,1.0,,,,,7620.0,1.0,,,21269.0,,,13354.0,1.0,,48.0,48.0,,21089.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,7621.0,0.0,,,21270.0,,,8175.0,1.0,,,,,21090.0,,,,,,,,,,,,,,,,,,,,,,,,
268.0,,,,,,,,,,,,,,,,,,,7622.0,1.0,,,21271.0,,,13355.0,1.0,,,,,21091.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,7623.0,1.0,,,21272.0,,,13356.0,1.0,,,,,21092.0,,,,,,,,,,,,,,,,,,,,,,,,
719.0,,,,,,,,,,,,3272.0,3112.0,2.0,,,7.0,6.0,7624.0,1.0,501.0,498.0,21273.0,,,1917.0,1.0,,395.0,393.0,288.0,21093.0,,,,14864.0,14296.0,,,,,,,,,,,,,,,,,,,
3844.0,,,,,,,,,,,,18348.0,17285.0,0.0,,,,,7625.0,0.0,,,21274.0,,,799.0,0.0,,391.0,389.0,,21094.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,7.0,7.0,2.0,2.0,6556.0,924.0,2.0,,,1.0,1.0,2098.0,0.0,1538.0,1530.0,21275.0,,,169.0,1.0,,,,,21095.0,,,,14866.0,14298.0,57.0,334.0,334.0,766.0,751.0,1882.0,1807.0,,,,,,,,,,40.0,1346.0,1346.0
,,,,,,,,4532.0,4341.0,2.0,2.0,6556.0,924.0,2.0,,,1.0,1.0,7626.0,0.0,3895.0,3881.0,21276.0,,,945.0,1.0,,234.0,234.0,,21096.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,4533.0,4342.0,2.0,2.0,3924.0,3747.0,2.0,,,19.0,16.0,7377.0,0.0,,,21277.0,,,3281.0,1.0,,9.0,9.0,,21097.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1457.0,1373.0,,,3605.0,3439.0,1.0,,,28.0,24.0,1474.0,0.0,856.0,851.0,21278.0,,,4036.0,1.0,,236.0,236.0,,21098.0,,,,586.0,578.0,5.0,,,,,,,,,,,,,,,,2.0,,
1793.0,,,,,,,,4534.0,4343.0,,,18353.0,17290.0,1.0,4149.0,4126.0,,,7627.0,1.0,1111.0,1105.0,21279.0,,,4871.0,0.0,,391.0,389.0,,21099.0,,,,14870.0,14302.0,5.0,,,572.0,561.0,42.0,41.0,,,,,,,,,,2.0,,
,,,,,,,,,,,,,,,,,,,7628.0,1.0,,,21280.0,,,5136.0,1.0,,,,,21100.0,,,,,,,,,,,,,,,,,,,,,,,,
6033.0,,,,,,,,,,,,12568.0,11869.0,1.0,,,33.0,29.0,1462.0,0.0,856.0,851.0,21281.0,,,1917.0,1.0,,236.0,236.0,,10402.0,,,,14871.0,14303.0,,,,,,,,,,,,,,,,,21.0,,
6034.0,,,,,,,,,,,,,,,,,,,2723.0,0.0,527.0,524.0,21282.0,,,13297.0,1.0,,,,,21101.0,,,,,,,,,,,,,,,,,,,,,,,,
5068.0,,,,,,,,,,,,6556.0,924.0,2.0,,,1.0,1.0,1076.0,0.0,1350.0,1344.0,21283.0,,,936.0,1.0,,234.0,234.0,,21102.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,100.0,1.0,,,21284.0,,,13357.0,1.0,,,,,21103.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,3644.0,3475.0,2.0,,,31.0,27.0,7629.0,0.0,,,21285.0,,,13197.0,1.0,,,,,21104.0,,,,,,,,,,,,,,,,,,,,,,,,
3807.0,,,,,,,,7.0,7.0,,,6488.0,4.0,1.0,,,8.0,7.0,124.0,0.0,2689.0,2679.0,21286.0,,,13358.0,1.0,,81.0,81.0,,21105.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,5503.0,1.0,,,21287.0,,,13359.0,1.0,,,,,21106.0,,,,,,,,,,,,,,,,,,,,,,,,
401.0,,1050.0,1047.0,296.0,287.0,3811.0,3779.0,,,,,1297.0,1239.0,2.0,,,5.0,5.0,3273.0,1.0,3896.0,3882.0,21288.0,,,13360.0,1.0,,391.0,389.0,,21107.0,,,3700.0,14872.0,14304.0,5.0,,,572.0,561.0,337.0,329.0,,,,,,,,,,133.0,,
255.0,,,,1765.0,1731.0,3832.0,3800.0,707.0,653.0,1079.0,1062.0,4289.0,4092.0,2.0,4150.0,4127.0,,,7630.0,0.0,,,21289.0,,,13361.0,1.0,,9.0,9.0,,21108.0,,,,14873.0,14305.0,,,,3.0,3.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,7631.0,1.0,,,21290.0,,,13362.0,1.0,,,,,21109.0,,,,,,,,,,,,,,,,,,,,,,,,
2452.0,,,,,,,,,,,,,,,,,,,7632.0,0.0,,,21291.0,,,13363.0,1.0,,,,,21110.0,,,,,,,,,,,,,,,,,,,,,,,,
4256.0,,,,,,,,79.0,79.0,,,18358.0,1059.0,1.0,,,,,7633.0,1.0,,,21292.0,,,935.0,1.0,,234.0,234.0,,21111.0,,,,14874.0,14306.0,5.0,,,,,,,,,,,,,,,,2.0,,
216.0,,,,,,,,68.0,68.0,2.0,2.0,6556.0,924.0,2.0,,,1.0,1.0,697.0,1.0,851.0,846.0,21293.0,,,13364.0,1.0,,81.0,81.0,,21112.0,,,,,,,,,,,,,,,,,,,,,,,,
471.0,,,,,,,,,,,,964.0,926.0,2.0,,,6.0,2.0,7634.0,1.0,735.0,730.0,21294.0,,,1940.0,1.0,,234.0,234.0,,21113.0,,,,14878.0,3949.0,114.0,,,12.0,12.0,1616.0,1550.0,,,,,,,,,,122.0,1349.0,1349.0
176.0,,,,,,,,,,,,3377.0,3217.0,1.0,,,19.0,16.0,7635.0,1.0,748.0,743.0,21295.0,,,569.0,1.0,,263.0,263.0,,21114.0,,,,14879.0,14309.0,,,,71.0,71.0,6610.0,6432.0,,,,,,,,,,2.0,,
,,,,,,,,272.0,261.0,,,962.0,924.0,2.0,,,6.0,2.0,7636.0,0.0,,,21296.0,2.0,2.0,13365.0,1.0,,234.0,234.0,,21115.0,29.0,,,14881.0,14311.0,63.0,,,128.0,128.0,95.0,93.0,,,,,,,,,,58.0,,
169.0,,,,,,,,,,89.0,85.0,18361.0,17297.0,2.0,,,29.0,25.0,7637.0,1.0,1114.0,1108.0,21297.0,,,4970.0,1.0,,112.0,112.0,,21116.0,,,,14883.0,9575.0,81.0,,,,,1181.0,1126.0,,,,,,,,,,133.0,,
,,,,,,,,,,,,,,,,,,,7638.0,0.0,,,21298.0,,,13366.0,1.0,,,,,21117.0,,,,,,,,,,,,,,,,,,,,,,,,
965.0,,,,,,,,233.0,210.0,,,546.0,530.0,2.0,,,19.0,16.0,2797.0,0.0,505.0,502.0,21299.0,354.0,273.0,4811.0,0.0,,391.0,389.0,,21118.0,,,3702.0,14887.0,14316.0,5.0,,,572.0,561.0,2756.0,2664.0,,,,,,,,,,2.0,,
6035.0,,,,,,,,,,,,15144.0,14260.0,0.0,,,,,3306.0,0.0,529.0,526.0,21300.0,,,1940.0,1.0,,391.0,389.0,,21119.0,,,,,,,,,,,,,,,,,,,,,,,,
486.0,,,,,,,,44.0,44.0,914.0,901.0,4650.0,4428.0,2.0,,,29.0,25.0,7639.0,1.0,,,21301.0,,,13367.0,0.0,,,,,21120.0,,,,,,,,,,,,,,,,,,,,,,,,
6036.0,,,,,,,,301.0,288.0,1080.0,1063.0,12568.0,11869.0,2.0,,,,,7640.0,0.0,,,21302.0,,,13368.0,1.0,,,,,21121.0,,,,,,,,,,,,,,,,,,,,,,,,
486.0,,,,,,,,308.0,294.0,,,964.0,926.0,2.0,,,4.0,4.0,7641.0,1.0,1512.0,1506.0,21303.0,,,13369.0,1.0,,81.0,81.0,1365.0,21122.0,,,,14888.0,14317.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5611.0,5340.0,1.0,,,,,3164.0,0.0,,,21304.0,,,13370.0,0.0,,391.0,389.0,,21123.0,,,,14889.0,14318.0,,,,,,39.0,38.0,,,,,,,,,,2.0,,
6037.0,,,,,,,,,,,,1103.0,1058.0,1.0,,,,,2761.0,0.0,3897.0,3883.0,21305.0,,,7713.0,0.0,,9.0,9.0,,21124.0,,,,14890.0,3211.0,,,,,,,,,,,,,,,,,,,
302.0,,,,,,,,,,,,18370.0,17306.0,1.0,,,15.0,13.0,3385.0,1.0,501.0,498.0,21306.0,,,13371.0,0.0,,395.0,393.0,,21125.0,,,,,,,,,,,,,,,,,,,,,,,,
3483.0,,,,,,,,,,,,18371.0,2845.0,1.0,,,,,245.0,0.0,,,21307.0,,,7713.0,1.0,,725.0,719.0,,21126.0,,,,14891.0,14319.0,,,,,,,,,,,,,,,,,,,
256.0,,,,,,,,,,,,18372.0,17307.0,1.0,,,22.0,18.0,2833.0,0.0,1114.0,1108.0,21308.0,,,13182.0,1.0,,1006.0,999.0,,21127.0,,,,14894.0,14322.0,69.0,,,620.0,608.0,413.0,404.0,,,,,,,,,,80.0,,
,,,,,,,,,,,,15090.0,14211.0,1.0,,,,,2761.0,,,,21309.0,,,3264.0,1.0,,,,,21128.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,3616.0,1.0,,,21310.0,,,296.0,1.0,,,,,21129.0,,,,,,,,,,,,,,,,,,,,,,,,
6038.0,,,,,,,,,,1081.0,1064.0,964.0,926.0,2.0,,,1.0,1.0,2661.0,0.0,3898.0,3884.0,21311.0,14.0,14.0,2026.0,1.0,,234.0,234.0,1366.0,21130.0,,,,14895.0,14323.0,74.0,,,,,481.0,468.0,,,,,,,,,,115.0,,
,,,,,,,,51.0,51.0,2.0,2.0,6660.0,6328.0,1.0,,,19.0,16.0,3610.0,0.0,3899.0,3885.0,21312.0,2.0,2.0,2623.0,1.0,,81.0,81.0,,21131.0,,,,2487.0,2444.0,5.0,,,,,,,,,,,,,,,,2.0,,
,,,,,,,,,,,,,,,,,,,7642.0,0.0,,,21313.0,,,13372.0,1.0,,,,,21132.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,322.0,1.0,,,21314.0,,,3916.0,1.0,,,,,21133.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1551.0,1.0,,,21315.0,,,13373.0,0.0,,,,,21134.0,,,,,,,,,,,,,,,,,,,,,,,,
6039.0,,,,,,,,,,,,,,,,,,,7643.0,1.0,,,21316.0,,,1917.0,0.0,,,,,21135.0,,,,,,,,,,,,,,,,,,,,,,,,
683.0,,,,,,,,233.0,210.0,,,18375.0,9130.0,1.0,4152.0,4129.0,5.0,5.0,7644.0,1.0,1577.0,1568.0,21317.0,,,10892.0,1.0,,236.0,236.0,,21136.0,,,,,,,,,,,,,,,,,,,,,,,,
2245.0,,,,,,,,,,,,,,,,,,,7645.0,0.0,,,21318.0,,,13374.0,1.0,,,,,21137.0,,,,,,,,,,,,,,,,,,,,,,,,
6040.0,,,,,,,,,,,,18378.0,17310.0,2.0,,,23.0,19.0,3235.0,1.0,501.0,498.0,21319.0,,,13375.0,1.0,,,,,21138.0,,,,14896.0,14324.0,,,,,,,,,,,,,,,,,,,
172.0,,,,,,,,3026.0,2889.0,854.0,841.0,964.0,926.0,2.0,,,6.0,2.0,785.0,0.0,108.0,108.0,21320.0,253.0,196.0,10832.0,1.0,,81.0,81.0,,21139.0,,,,14898.0,14326.0,5.0,,,842.0,826.0,6616.0,6437.0,,,,,,,,,,2.0,,
,,,,,,,,,,,,,,,,,,,7646.0,1.0,,,21321.0,,,7500.0,1.0,,,,483.0,21140.0,,,,,,,,,,,,,,,,,,,,,,,,
3942.0,,,,,,,,4537.0,4346.0,1082.0,1065.0,6279.0,2595.0,2.0,,,1.0,1.0,1416.0,1.0,529.0,526.0,21322.0,,,13376.0,1.0,,81.0,81.0,,21141.0,,,3703.0,14901.0,10479.0,5.0,,,572.0,561.0,6619.0,6440.0,,,,,,,,,,2.0,,
6041.0,,,,,,,,4540.0,4349.0,,,8110.0,7697.0,2.0,,,19.0,16.0,7647.0,1.0,,,21323.0,,,13377.0,1.0,,9.0,9.0,,21142.0,,,,14903.0,14329.0,,,,,,,,,,,,,,,,,2.0,,
721.0,,,,,,,,,,,,12568.0,11869.0,2.0,,,25.0,21.0,7648.0,1.0,529.0,526.0,21324.0,,,11871.0,1.0,,391.0,389.0,,21143.0,,,,14905.0,14331.0,5.0,,,572.0,561.0,6569.0,2393.0,,,,,,,,,,32.0,,
,,1051.0,1048.0,895.0,876.0,3833.0,3801.0,,,,,13902.0,13094.0,1.0,,,20.0,15.0,7649.0,1.0,501.0,498.0,21325.0,,,11871.0,1.0,,,,,21144.0,,,,14906.0,14332.0,68.0,,,250.0,246.0,,,,,,,,,,,,65.0,,
6042.0,,,,,,,,,,,,12568.0,11869.0,1.0,,,38.0,34.0,1476.0,0.0,,,21326.0,,,13378.0,1.0,,,,,21145.0,,,,,,,,,,,,,,,,,,,,,,,,
1425.0,,,,,,,,48.0,48.0,,,3605.0,3439.0,2.0,,,0.0,0.0,5157.0,0.0,856.0,851.0,21327.0,,,13379.0,1.0,,32.0,32.0,,21146.0,,,,14907.0,1344.0,5.0,,,1504.0,1484.0,,,,,,,,,,,,27.0,,
5582.0,,1052.0,1049.0,1766.0,1732.0,3834.0,3802.0,,,,,18383.0,17316.0,1.0,,,,,7650.0,1.0,501.0,498.0,21328.0,,,4970.0,0.0,,395.0,393.0,,21147.0,,,,14910.0,14335.0,64.0,,,,,3397.0,3294.0,,,,,,,,,,97.0,,
,,,,,,,,,,,,,,,,,,,7651.0,1.0,,,21329.0,,,13380.0,1.0,,,,,21148.0,,,,,,,,,,,,,,,,,,,,,,,,
731.0,,,,,,,,60.0,60.0,,,2687.0,2567.0,2.0,,,0.0,0.0,145.0,0.0,625.0,622.0,21330.0,,,983.0,1.0,,50.0,50.0,,21149.0,,,,7188.0,6986.0,28.0,,,153.0,153.0,1435.0,1371.0,,,,,,,,,,111.0,,
452.0,,,,,,,,4541.0,4350.0,2.0,2.0,6556.0,924.0,2.0,,,8.0,7.0,7652.0,0.0,3882.0,3868.0,21331.0,,,13381.0,1.0,,234.0,234.0,,21150.0,,,,10688.0,10329.0,9.0,,,,,,,,,,,,,,,,41.0,,
498.0,,,,,,,,,,,,14376.0,13506.0,1.0,4153.0,4130.0,30.0,26.0,6481.0,1.0,505.0,502.0,21332.0,,,7713.0,0.0,,725.0,719.0,,21151.0,,,,9436.0,1571.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,4542.0,4351.0,2.0,2.0,962.0,924.0,2.0,,,6.0,2.0,5419.0,0.0,,,21333.0,,,13382.0,1.0,,234.0,234.0,,21152.0,,,3704.0,3270.0,3209.0,56.0,,,,,1926.0,1851.0,,,,,,,,,,128.0,,
782.0,,,,,,,,,,,,12568.0,11869.0,1.0,4154.0,4131.0,,,361.0,1.0,856.0,851.0,21334.0,,,5609.0,1.0,,236.0,236.0,,21153.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,442.0,0.0,,,21335.0,,,13383.0,1.0,,81.0,81.0,,21154.0,,,,,,,,,,,,,,,,,,,,,,,,
5292.0,,,,,,,,36.0,36.0,,,6324.0,3425.0,2.0,,,19.0,16.0,7653.0,0.0,529.0,526.0,21336.0,,,4713.0,1.0,,391.0,389.0,,21155.0,,,,14913.0,14338.0,90.0,,,817.0,801.0,,,,,,,,,,,,41.0,,
1273.0,,,,,,,,,,1083.0,1066.0,18391.0,17324.0,2.0,,,8.0,7.0,6702.0,0.0,,,21337.0,,,13384.0,1.0,,2650.0,2640.0,,21156.0,,,,14915.0,14340.0,5.0,,,851.0,835.0,28.0,27.0,,,,,,,,,,2.0,,
1919.0,,,,427.0,416.0,,,3499.0,3355.0,,,962.0,924.0,2.0,,,,,7654.0,1.0,3900.0,3886.0,21338.0,39.0,34.0,13385.0,1.0,,81.0,81.0,,21157.0,,,,12684.0,12216.0,9.0,,,,,122.0,118.0,,,,,,,,,,26.0,,
6043.0,,,,,,,,74.0,74.0,86.0,82.0,9071.0,8592.0,2.0,,,5.0,5.0,2833.0,0.0,92.0,92.0,21339.0,,,4055.0,1.0,,84.0,84.0,,21158.0,,,303.0,752.0,742.0,28.0,,,,,6625.0,6446.0,,,,,,,,,,79.0,,
529.0,,,,,,,,,,33.0,32.0,13659.0,12874.0,2.0,,,0.0,0.0,24.0,1.0,856.0,851.0,21340.0,,,6430.0,1.0,,236.0,236.0,,21159.0,,,,14916.0,14341.0,5.0,,,,,,,,,,,,,,,,462.0,,
5576.0,,,,,,,,300.0,287.0,,,18396.0,17329.0,1.0,,,7.0,6.0,3557.0,0.0,,,21341.0,,,3932.0,0.0,,391.0,389.0,,21160.0,,,,14917.0,14342.0,,,,,,,,,,,,,,,,,155.0,,
6044.0,,,,,,,,,,,,15144.0,14260.0,0.0,,,,,7655.0,0.0,,,21342.0,,,13386.0,1.0,,,,,21161.0,,,,,,,,,,,,,,,,,,,,,,,,
593.0,,,,,,,,233.0,210.0,2.0,2.0,3607.0,3441.0,2.0,,,8.0,7.0,7656.0,0.0,604.0,601.0,21343.0,,,13387.0,1.0,,112.0,112.0,,21162.0,,,3707.0,14919.0,14344.0,5.0,,,190.0,190.0,122.0,118.0,,,,,,,,,,2.0,,
6045.0,,,,,,,,248.0,240.0,,,16367.0,15418.0,1.0,,,24.0,20.0,109.0,0.0,3781.0,3767.0,21344.0,,,6344.0,1.0,,236.0,236.0,,21163.0,,,,14923.0,14347.0,207.0,,,1504.0,1484.0,487.0,473.0,,,,,,,,,,114.0,,
3517.0,,,,,,,,,,,,2621.0,2502.0,1.0,,,,,7395.0,0.0,,,21345.0,,,13388.0,1.0,,138.0,138.0,,21164.0,,,,14924.0,14348.0,,,,,,6626.0,6447.0,,,,,,,,,,,,
226.0,,,,,,,,,,,,,,,,,,,512.0,0.0,856.0,851.0,21346.0,,,2042.0,0.0,,,,,21165.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,4545.0,4354.0,12.0,12.0,812.0,785.0,2.0,,,8.0,7.0,7657.0,0.0,290.0,290.0,21347.0,50.0,45.0,937.0,1.0,,234.0,234.0,1367.0,21166.0,,,3708.0,740.0,730.0,6.0,,,193.0,193.0,6627.0,6448.0,364.0,59.0,,,1049.0,1046.0,87.0,,,116.0,,
764.0,,,,,,,,,,,,16469.0,15517.0,2.0,,,,,2878.0,1.0,,,21348.0,,,13290.0,1.0,,725.0,719.0,1368.0,21167.0,,,,,,,,,,,,,,,,,,,,,,,,
617.0,,,,,,,,248.0,240.0,,,9071.0,8592.0,1.0,,,4.0,4.0,5333.0,0.0,501.0,498.0,21349.0,53.0,48.0,13389.0,1.0,,391.0,389.0,,21168.0,,,3710.0,14926.0,14350.0,75.0,,,572.0,561.0,481.0,468.0,,,,,,,,,,106.0,,
6046.0,,,,,,,,,,,,18403.0,17335.0,1.0,,,,,5897.0,0.0,,,21350.0,,,13390.0,0.0,,9.0,9.0,,21169.0,,,,,,,,,,,,,,,,,,,,,,,,
168.0,,,,,,,,,,,,,,,,,,,2806.0,1.0,,,21351.0,,,13391.0,1.0,,242.0,242.0,,21170.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,20.0,20.0,,,1009.0,970.0,1.0,,,,,7658.0,0.0,1394.0,1388.0,21352.0,,,13392.0,1.0,,546.0,540.0,,21171.0,,,,210.0,209.0,5.0,,,,,,,,,,,,,,,,2.0,,
25.0,,,,,,,,,,,,,,,,,,,7659.0,0.0,3901.0,3887.0,21353.0,,,13393.0,1.0,,13.0,13.0,,21172.0,,,,,,,,,,,,,,,,,,,,,,,,
578.0,,1053.0,1050.0,1767.0,1733.0,3835.0,3803.0,,,,,18405.0,17337.0,0.0,4155.0,4132.0,,,7660.0,1.0,3902.0,3888.0,21354.0,,,13394.0,0.0,,81.0,81.0,1369.0,21173.0,,,,,,,,,,,,,,,,,,,,,,,,
684.0,,,,,,,,,,,,13659.0,12874.0,1.0,,,27.0,23.0,3554.0,1.0,,,21355.0,,,13395.0,1.0,,236.0,236.0,,21174.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,78.0,0.0,,,21356.0,,,4985.0,1.0,,,,,21175.0,,,,,,,,,,,,,,,,,,,,,,,,
6047.0,,,,,,,,4465.0,4276.0,308.0,300.0,18408.0,17340.0,2.0,,,7.0,6.0,7661.0,1.0,,,21357.0,,,3981.0,0.0,,395.0,393.0,,21176.0,,,,13635.0,13130.0,28.0,,,250.0,246.0,5250.0,5094.0,,,,,,,,,,35.0,,
,,,,,,,,,,,,,,,,,,,7662.0,1.0,,,21358.0,,,13396.0,1.0,,,,,21177.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,7663.0,0.0,,,21359.0,,,13280.0,1.0,,,,255.0,21178.0,,,,,,,,,,,,,,,,,,,,,,,,
316.0,,,,,,,,4546.0,4355.0,1084.0,1067.0,18411.0,17342.0,2.0,,,7.0,6.0,7664.0,0.0,529.0,526.0,21360.0,,,13397.0,0.0,,391.0,389.0,,21179.0,,,,,,,,,,,,,,,,,,,,,,,,
1913.0,,,,,,,,7.0,7.0,,,3365.0,3205.0,1.0,,,1.0,1.0,415.0,0.0,1496.0,1490.0,21361.0,,,2266.0,0.0,,81.0,81.0,,21180.0,,,,,,,,,,,,,,,,,,,,,,,,
2005.0,,,,,,,,7.0,7.0,2.0,2.0,6556.0,924.0,2.0,,,1.0,1.0,60.0,0.0,57.0,57.0,21362.0,2.0,2.0,13398.0,1.0,,234.0,234.0,,21181.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,3605.0,3439.0,1.0,4157.0,4134.0,,,7665.0,0.0,,,21363.0,,,13399.0,1.0,,236.0,236.0,1370.0,21182.0,,,,1611.0,1589.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,7666.0,1.0,,,21364.0,,,13400.0,1.0,,,,,21183.0,,,,,,,,,,,,,,,,,,,,,,,,
27.0,,,,,,,,4547.0,4356.0,43.0,41.0,1095.0,1050.0,2.0,,,0.0,0.0,7667.0,1.0,3903.0,3889.0,21365.0,11.0,11.0,9407.0,1.0,,639.0,633.0,,21184.0,,,,14808.0,14243.0,57.0,,,,,,,,,,,,,,,,27.0,,
529.0,,,,,,,,,,,,18421.0,17351.0,1.0,,,,,536.0,0.0,,,21366.0,,,13401.0,1.0,,236.0,236.0,,21185.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,7668.0,1.0,,,21367.0,,,13402.0,1.0,,,,,21186.0,,,,,,,,,,,,,,,,,,,,,,,,
686.0,,,,,,,,7.0,7.0,8.0,8.0,18422.0,17352.0,2.0,,,,,7669.0,1.0,501.0,498.0,21368.0,313.0,243.0,4970.0,1.0,,50.0,50.0,,21187.0,,,,1887.0,1865.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18426.0,17355.0,1.0,,,,,189.0,1.0,3829.0,3815.0,21369.0,,,13143.0,1.0,,391.0,389.0,,21188.0,,,,,,,,,,,,,,,,,,,,,,,,
344.0,,,,,,,,,,1085.0,1068.0,3605.0,3439.0,2.0,,,19.0,16.0,84.0,0.0,,,21370.0,,,13403.0,1.0,,9.0,9.0,,21189.0,,,,14873.0,14305.0,,,,,,,,,,,,,,,,,,,
756.0,,,,,,,,4548.0,4357.0,,,12568.0,11869.0,1.0,,,30.0,26.0,3850.0,0.0,101.0,101.0,21371.0,,,4182.0,1.0,,50.0,50.0,,21190.0,,,,14516.0,13966.0,,,,,,,,,,,,,,,,,,,
498.0,,,,,,,,641.0,590.0,1086.0,1069.0,18431.0,17359.0,2.0,,,9.0,8.0,1.0,1.0,,,21372.0,,,13404.0,1.0,,81.0,81.0,,21191.0,,,,14929.0,14353.0,,,,,,122.0,118.0,,,,,,,,,,,,
284.0,,,,,,,,,,,,18432.0,17360.0,0.0,,,22.0,18.0,75.0,0.0,3275.0,3262.0,21373.0,,,13405.0,1.0,,,,,21192.0,,,,,,,,,,,,,,,,,,,,,,,,
6048.0,,,,,,,,,,,,18375.0,9130.0,1.0,,,30.0,26.0,1459.0,0.0,856.0,851.0,21374.0,,,9039.0,1.0,,154.0,154.0,,21193.0,,,,586.0,578.0,,,,,,,,,,,,,,,,,156.0,,
3774.0,,,,,,,,,,61.0,26.0,964.0,926.0,2.0,,,1.0,1.0,2055.0,0.0,735.0,730.0,21375.0,,,2902.0,0.0,,81.0,81.0,,21194.0,,,,14930.0,14354.0,5.0,,,,,,,,,,,,,,,,2.0,,
4790.0,,,,,,,,,,2.0,2.0,964.0,926.0,2.0,,,2.0,2.0,5653.0,1.0,514.0,511.0,21376.0,2.0,2.0,956.0,1.0,,234.0,234.0,,21195.0,,,,14932.0,14356.0,61.0,,,162.0,162.0,6628.0,6449.0,,,,,,,,,,116.0,,
721.0,,,,,,,,,,,,18435.0,17363.0,1.0,4158.0,4135.0,,,1189.0,0.0,1278.0,1272.0,21377.0,,,4083.0,1.0,,391.0,389.0,,21196.0,,,,,,,,,,,,,,,,,,,,,,,,
6049.0,,,,,,,,,,,,15144.0,14260.0,0.0,,,33.0,29.0,2820.0,0.0,,,21378.0,,,3901.0,1.0,,957.0,950.0,,21197.0,,,,,,,,,,,,,,,,,,,,,,,,
19.0,,,,1233.0,1206.0,,,499.0,382.0,,,6556.0,924.0,2.0,,,5.0,5.0,7670.0,1.0,3897.0,3883.0,21379.0,,,937.0,1.0,,234.0,234.0,1371.0,21198.0,,,,14933.0,14357.0,9.0,,,3.0,3.0,1143.0,1089.0,,,,,,,,,,26.0,,
310.0,,,,,,,,1981.0,1881.0,,,8511.0,8075.0,1.0,,,19.0,16.0,1455.0,0.0,529.0,526.0,21380.0,227.0,178.0,13406.0,1.0,,391.0,389.0,,21199.0,,,3712.0,14937.0,14361.0,168.0,,,40.0,40.0,2176.0,2098.0,,,,,,,,,,144.0,,
,,,,,,,,4550.0,4359.0,29.0,29.0,464.0,452.0,2.0,,,1.0,1.0,7671.0,1.0,529.0,526.0,21381.0,53.0,48.0,13407.0,0.0,,234.0,234.0,,21200.0,,,,14938.0,14362.0,,,,,,,,,,,,,,,,,,,
325.0,,,,,,,,,,2.0,2.0,18442.0,17369.0,2.0,,,0.0,0.0,4675.0,0.0,,,21382.0,,,3901.0,1.0,,46.0,46.0,,10732.0,,,,11069.0,10688.0,57.0,,,322.0,314.0,,,,,,,,,,,,1.0,,
6050.0,,,,,,,,,,,,12568.0,11869.0,2.0,,,,,3303.0,0.0,,,21383.0,,,3974.0,1.0,,236.0,236.0,,21201.0,,,,,,,,,,,,,,,,,,,,,,,,
